mlb_id,last_name,first_name,positions,pa,ab,obp,slg,sb,cs,r,rbi,ops
457926,janish,paul,SS,7.3792076824116037,18.15122550119456,0.29084431501989194,0.30538543938539625,1.5323924272896288,0.15619715749622154,2.3583467198938362,-1.0825987362711942,0.58791595651858441
430930,lewis,fred,OF,7.3041497613020425,19.31540901680971,0.31201006472150256,0.35872253852019309,3.8641026589163578,-0.66214057964648587,8.4517282543796384,3.1874124692010266,0.66685175448007228
430946,lopez,jose,3B,7.3041497613020425,23.167814007187928,0.28492402178574966,0.40441938668871974,1.3705530381231112,0.25490773866317434,5.9609166322124292,9.1078681054773298,0.68761234093934709
543083,darnell,james,3B,7.1985272686821844,18.393046172380281,0.30353886267889107,0.37036976164409635,1.3705530381231112,-0.014951283791034609,6.3808185990692685,7.3754780491950314,0.67107323363621629
453454,mccoy,mike,OF,7.1281122736022837,16.507582080356286,0.29931092362365097,0.30296726476551145,5.6095873934716298,-0.80850051811172774,7.4019733372375427,0.82328344339870263,0.59845159039104767
458701,exposito,luis,C,6.7760372982027661,21.037919496173174,0.27816894684005883,0.35461013194404306,1.1211980760437867,-0.014951283791034609,3.6800559934736405,6.0609858993275676,0.62847782658660722
474319,snyder,brandon,OF,6.4591698203431918,21.114522826380593,0.28014905300509207,0.37324331521605303,1.1211980760437867,0.19315819666869083,4.3552466448725475,6.9883282100666211,0.65114711124210789
501605,navarro,yamaico,OF,6.3535473277233336,19.208689532774045,0.29709237592597004,0.36778219443872079,3.1160377726783839,-0.66214057964648587,6.6814449847249868,6.4380026666854846,0.66035572880349513
543829,strangegordon,devaris,SS,6.2318537631071678,16.649209568976516,0.28478447716910427,0.29153630993272012,14.07564378392869,-1.2276879154804488,10.324463338573423,-2.4060450575862271,0.57294118205976829
452121,lillibridge,brent,1B/SS/OF,6.2056779377569455,20.948446331779621,0.28285149886693756,0.3373748794937011,4.3628125830750069,-0.18417207673255143,5.603089888609059,3.9617121474578454,0.61247365574690382
457762,anderson,bryan,C,6.1775098400235748,19.687803418509901,0.28195185809574808,0.33817235981247168,1.1211980760437867,0.40126767712841627,3.5154427111588689,5.4495130733485269,0.61634380063594907
459943,clement,jeff,1B,6.1423023424836174,20.06994477245577,0.27395051947044602,0.38531134221917546,1.1211980760437867,0.19315819666869083,5.7509656487840104,8.7409844098899043,0.65868517352684153
516631,nunez,gustavo,SS,5.4733598892245254,22.088246323312021,0.24269203720402832,0.30478568672859174,4.1134576209956819,-1.162969937036695,5.5863523664692387,0.63984159560499165,0.54820883688020905
